Frame,Timestamp,Value
525,9.3916447,Bonsai.Shaders.FrameEvent
526,9.4078968,Bonsai.Shaders.FrameEvent
527,9.4249251,Bonsai.Shaders.FrameEvent
528,9.4414508,Bonsai.Shaders.FrameEvent
529,9.4578771,Bonsai.Shaders.FrameEvent
530,9.4746732,Bonsai.Shaders.FrameEvent
531,9.4912277,Bonsai.Shaders.FrameEvent
532,9.5079658,Bonsai.Shaders.FrameEvent
533,9.5320109,Bonsai.Shaders.FrameEvent
534,9.5424859,Bonsai.Shaders.FrameEvent
535,9.5583421,Bonsai.Shaders.FrameEvent
536,9.5747923,Bonsai.Shaders.FrameEvent
